,rating,comment,itemId,userId,label,check_label
3431,2.5,"Reciever of this really likes and and says its a step up from the fire hd7, so I guess that is what counts.",6,3568,2.0,False
3394,3.0,I got this kindle because I broke my Fire 7'. It took some getting use to since the screen was bigger but overall it was a great purchase.,6,1324,3.0,True
3635,3.0,Good tablet. Gave as gift and person enjoys it. Recommend,6,2130,3.0,True
2371,3.0,Goog tablet the only bad part is that you have to be creating a profile and thats where it gets complicated because when they sell u the tablet they saw its for kids,14,113,1.0,False
1597,2.5,Great tablet for destructive toddlers. My son has dropped and thrown it several times and it still works!...,14,545,3.0,False
3602,3.0,We bought one for my wife and my mother-in-law and they both love it. Very easy to use.,6,871,3.0,True
3821,3.0,Bought this so the grandkids could use it. They already have one at their house. My husband has been using it also & he likes it. He has never used a tablet before but he has enjoyed it.,6,2592,2.0,False
1778,3.0,"Grandson loves this tablet, does everything he needs",14,2103,3.0,True
406,3.0,Works great with my Ring doorbell and Ring security cameras. Love that I can see live feeds on my Echo show,4,1957,3.0,True
835,3.0,The touch screen adds a new dimension to the Echo which comes in handy when ordering off of Amazon or reorders as well. I also like being able to view news briefings and song lyrics on the screen also. The Echo Show is the only way to go.,4,666,3.0,True
1082,2.5,"Fun gadget. Plays songs, various entertainment, still learning all it can do",16,3423,3.0,False
313,3.0,The echo show works great for home automation. Being able to see your security cameras or drop in on your home through the echos camera are great features.,4,1253,3.0,True
2203,3.0,My grand daughter loves it and so do her parents! Very durable. I'd highly recommend this product,14,1731,3.0,True
638,3.0,"It syncs with my Echo, displays slideshows, recipes, and lists, controls my Fire Stick, and sounds pretty good. It doesn't play You Tube videos but it does do a good job playing videos.",4,2879,1.0,False
1531,2.5,Alexa in itself needs lots of improvement but with philips hue and smart plugs you can have a lot of fun settings,16,1853,3.0,False
1379,3.0,I’ve been using the Amazon Echo from the day it was released to the market. Unfortunately the volume control wheel broke. I quickly went over to my local best buy and purchased the next generation. There are amazing improvements concerning this device. I Really And Truly Are In Love With Alexa. I don’t know what I would do without her,16,3662,3.0,True
319,3.0,"I love the Echo Show and its many features, great purchase.",4,403,3.0,True
1520,3.0,Love the sound I am able to plug in a lamp in a hard to reach spot since it is now voice activated!,16,10,3.0,True
2317,3.0,I hope that Azi will like to have her own entertainment instead of playing games on the cell phone.,14,285,3.0,True
1067,3.0,Great and easy even for someone that is not tech savvy,16,1748,2.0,False
2938,2.5,I love my kindle fire. Its a great reading device.,2,1644,3.0,False
1931,3.0,Excellent tablet.....withstands a special needs Grandson.,14,2242,3.0,True
3307,3.0,this kindle is very light so easy to hold for a long time without getting tired - worth upgrading your older version kindle...,3,2200,3.0,True
613,3.0,I got it for me and my brother for Christmas. Great gift. Great price. Very functional.,4,1083,3.0,True
4449,3.0,"I bought this tablet for my three year old niece. It was easy to set up for her, and she loves it. I also purchased the Kids Free case, to protect it.",5,1858,3.0,True
1389,2.5,"Product works well, and is fun to use. I did a fair amount of research trying to decide between this product and Google's, and the reviews tend to favor the Echo. I have no complaints.",16,2910,3.0,False
2900,2.5,"nice item, and cute. the tablet is difficult to navigate",14,3769,3.0,False
4516,3.0,I bought this for my wife as a gift to replace her older fire. Absolutely loves it. Has all of the features she needs. I don't think there is a better tablet on the market and the value is incredible.,5,709,2.0,False
3206,3.0,Biggest and best Kindle yet. Light as a feather. Buy one today.,7,2222,3.0,True
2552,3.0,"Amazon's devices get better and better each release. I've had the original Kindle fire and it's in no way an Apple iPad replacement, but what it does it does better than anyone. It's a perfect starter tablet and perfect for a child. The price keeps you from worrying about drops and the interface is easy to use.",19,672,3.0,True
1888,2.5,Love the idea of it. Not as easy to put the DVD movies on it .,19,3249,2.0,False
2263,3.0,My granddaughter loves it. It was a perfect gift for her long airplane trip.,19,839,3.0,True
3311,3.0,"I am extremely happy with my new Kindle Voyage. The text is so sharp and crisp, the images look much better than on the Kindle Paperwhite. The device is extremely light and comfortable to hold, The adaptive front light works great. I have an iPad with the Kindle app, but the reading experience is so much better on my Kindle Voyage that don't regret the purchase one bit.",3,3356,3.0,True
2252,2.5,Easy and simple for my grandson to use. Has no problem using it.,14,2309,3.0,False
4311,2.5,This tablet is great for ebooks and small apps. Kid friendly.I feel like it runs slower than apple products. But can't beat the price overall.,5,1647,3.0,False
4718,3.0,"She loves it, the only problem I have is getting it away from her, even while riding in vehicles. LOL",9,10,3.0,True
953,3.0,I like this smart machine and will recommend to my friends,16,76,3.0,True
2372,3.0,"This is my 3rd Kindle upgrade. I love everything about it. The ebooks read to me at night, the games and the movies show extremely well...feels as though I am right there. My kids have ipads...but I'm stuck on my Kindle.",2,3054,3.0,True
2377,3.0,"I bought this for my daughter, wanting to get her a kindle without having access to games (like with the kindle fire). This latest version of the kindle is excellent. I am jealous of my daughter and now am thinking about upgrading from my older kindle. The touchscreen is responsive. If you like reading on the kindle, it is worth the update.",20,462,2.0,False
2742,3.0,"I was worried that my son wasnt going to like the software, but he's having lots of fun with it",8,3548,3.0,True
3891,3.0,"I am very happy with this Amazon tablet. I purchased it for business purposes, as well as recreational, and it works great for both. I did get an SD card for more memory. Also, if I would have bought directly from Amazon, there would've been a 1 month wait. However, I was able to order from Best Buy online, and pick it up that very day!!!",6,2485,3.0,True
3315,3.0,This kindle has easier viewing and the light adjustment is great.,3,3501,3.0,True
4634,3.0,"I love the internet, tweeting and facebook. No computers can complete me!! My kindle takes care of all my needs ;) !!!Juju",22,2581,3.0,True
3323,3.0,"This is my third Kindle and the best one yet. Love the new controls, the backlit page, the compact size and the ease of use. I would recommend the Kindle Voyage to all readers!",3,2243,3.0,True
312,2.5,"I had an Alexa, but thought the show would be cool as it would allow me to link a camera to it, see videos for info I wanted to look up, play my prime video account. It would have been a 5 if I could see all prime shows/movies on it.",4,2103,3.0,False
2040,3.0,My granddaughter loves her pink tablet she is four and able to use on her own,14,1011,3.0,True
267,3.0,"Amazon's Echo Show has been a great help to my daily rutine. From asking simple things like the weather to more specific things like flash briefings or traffic to my commute, echo show is a great tool for any tech enthusiast",4,2211,3.0,True
