,reviewId,rating,hum_testimony,testimony,itemId,userId
1623,2201,5,pos,The best Kindle I have ever used. It does everything.,4,79
1624,1750,5,pos,"My wife purchased this for my daughter , great for learning to read.",16,2379
1625,3911,5,pos,Works well. Easy to use. I like the auto on when you open the case,5,343
1626,3322,5,pos,"I got this for my mom to use as her ""computer"" and I am so happy with it. It's ease of use and ability to store pics for my mom is a big plus. Thanks !!!!",8,1790
1627,3678,5,pos,Great screen resolution and easy to use. Battery life is really good.,5,282
1628,2096,4,pos,"Wanted something to use while charging my iPad, easy to use.",4,3059
1629,3826,5,pos,Bought for my 7 yr old. Quality product at an affordable price. Bought on sale for $69.99.,5,3266
1630,3831,5,pos,"Works well; no issues with reboots or system hangs.. Good size - not too big and not too small. Screen is good for reading. Battery life is good, I've bought a few books from Amazon but mostly side-loaded books from the library onto a 32 GB micro sd card.",5,4
1631,3523,5,pos,I am very happy with the kindle fire hd 8. it is very easy to use.,5,440
1632,3701,5,pos,Great for my son. I monitor school work and apps he downloads.,5,2891
1633,2387,4,neu,"It does what I need it to do, but a few to many apps that are not needed.",4,2800
1634,2233,5,pos,Got this for my Daughter-in-Law and she loves it. Does exactly what she needs it to do.,6,1871
1635,2436,5,pos,My 3yr old grand daughter loves her new tablet! Now she can watch Mickey Clubhouse whenever she wants.,16,880
1636,2243,5,pos,Got two for my kids for Christmas and they're awesome! And also got lucky they scanned to $20 less than advertised price! Woo!,4,1544
1637,4083,5,pos,"Never owned a tablet before, but am loving it so far.",5,1287
1638,3793,4,pos,"I am really enjoying this device, I wanted something to use for entertainment purposes when camping. Something small yet powerful and this works perfect. 5 stars if your a prime member like me that way you can take advantage of the many thing prime has to offer yet still have available almost every other digital services out there. Would and have recommended this product.",5,351
1639,3816,5,pos,Great tablet. Easy to use. Will recommend it to others.,5,683
1640,1713,4,pos,"Great tablet for under $100. Does not have the highest specs, but gets the job done for lite tablet users.",10,21
1641,1799,5,pos,my son loves his tablet! best if you buy some amazon gift credit for some games and apps.,16,1008
1642,3611,5,pos,Love the Tablet. Wonderful battery life. Great for Movies.,5,2759
1643,1945,5,pos,Excellent tablet.....withstands a special needs Grandson.,16,956
1644,2714,5,pos,grandson really enjoyed it Christmas. very easy to use,16,336
1645,1782,5,pos,This is a great product at a great price I would definitely recommend this to anybody especially good for college students or people that read books etc.,4,1748
1646,4906,4,pos,Great product. Great price. I'm reading more since I started using a Kindle.,14,372
1647,2620,4,pos,I'm super happy and very glad I made this purchase!,4,2329
1648,3907,5,pos,Love everything about my Kindle. I'm a long-term Amazon Prime member.,5,1673
1649,4985,5,pos,"Purchased this for my fiance's youngest son for Christmas and also to replace his broken ""no name"" handheld. He loved it. The speed, ease of use and size were perfect for him. He mostly uses it for music, youtube and instagram..all of which seem to work fine on it. It was also very affordable. He's happy with it so we are too.",14,404
1650,3280,5,pos,I bought this Tablet for my Wife. She uses it every day. It is very usefulto her. She uses it in place of a computer. She watches movies on it.The Graphics are excellent.,8,804
1651,1753,5,pos,bought for grand kids front camera rear camera wifi ready games they caN SKYPE SO MANY THINGS you can use it for 2 YEAR NO QUETION WARENTY its your best buy,16,3307
1652,2396,5,pos,"This is my 3rd Kindle upgrade. I love everything about it. The ebooks read to me at night, the games and the movies show extremely well...feels as though I am right there. My kids have ipads...but I'm stuck on my Kindle.",6,1649
1653,3497,4,pos,"I've had my Fire HD 8 2015 for about a year and have been very satisfied with it. My wife has been using an older Fire 7 (non-HD) and I thought it was time for an upgrade for her so I decided to buy her this new Fire HD 8 for Christmas. I also installed a sceen protector, a new case and a 64GB SD card before wrapping it.She was very surprised and pleased and she noticed the big difference in speed, sound and picture quality immediately. I'm very happy she likes it so much. Thanks Amazon for the great product and Best Buy for the great price.",5,3554
1654,4851,5,pos,Bought this for my adult son who had a long flight and he absolutely loved it! Definitely recommend!,15,1972
1655,1771,5,pos,Bought this for a 2 year old. She loves it! She's already got more things figured out on it than I do!. Good educational programs and some fun ones too!,16,1962
1656,4169,4,neg,"I had to return my device due to WIFI signal dropping, maybe I just had a bad unit.",5,3167
1657,2872,5,pos,Bought this for my 3 year old grandson and he loves it good learning tool along with great fun for him!,16,814
1658,2291,5,pos,Does what we need it to. Able to download apps that make it fun.,4,1117
1659,3436,5,pos,"Most of the Kindles I have purchased have been gifts, but this one was for me. It is just what I expected from the reviews. Great tablet for the money.",5,2131
1660,4847,5,pos,Purchase was to replace Fire HD 8.9 that was left on a plane (found & return 50 days later). Like this smaller version due to size & it's 3 years newer on the technology side.,13,1900
